,Job,Plan,CPU time,Time,Sum,CPU unit,Time unit
HM,Job91v2,14.txt,301,355,656, ms,ms.
HM,Job91v2,15.txt,-1,-1,-1,ms,ms
HM,Job91v2,16.txt,2099,2110,4209, ms,ms.
HM,Job91v2,17.txt,-1,-1,-1,ms,ms
HM,Job91v2,18.txt,46998,47031,94029, ms,ms.
HM,Job91v2,19.txt,2488,2503,4991, ms,ms.
HM,Job38v3,0.txt,65465,65503,130968, ms,ms.
HM,Job38v3,1.txt,68423,68579,137002, ms,ms.
HM,Job38v3,2.txt,21450,21503,42953, ms,ms.
HM,Job38v3,3.txt,86109,86190,172299, ms,ms.
HM,Job38v3,4.txt,-1,-1,-1,ms,ms
HM,Job38v3,5.txt,-1,-1,-1,ms,ms
HM,Job38v3,6.txt,65935,65986,131921, ms,ms.
HM,Job38v3,7.txt,-1,-1,-1,ms,ms
HM,Job38v3,8.txt,-1,-1,-1,ms,ms
HM,Job38v3,9.txt,20219,20233,40452, ms,ms.
HM,Job38v3,10.txt,3625,3853,7478, ms,ms.
HM,Job38v3,11.txt,20304,20318,40622, ms,ms.
HM,Job38v3,12.txt,40942,40972,81914, ms,ms.
HM,Job38v3,13.txt,22399,22414,44813, ms,ms.
HM,Job38v3,14.txt,-1,-1,-1,ms,ms
HM,Job38v3,15.txt,-1,-1,-1,ms,ms
HM,Job38v3,16.txt,65795,65841,131636, ms,ms.
HM,Job38v3,17.txt,66399,66446,132845, ms,ms.
HM,Job38v3,18.txt,-1,-1,-1,ms,ms
HM,Job38v3,19.txt,69108,69181,138289, ms,ms.
HM,Job1011v4,0.txt,-1,-1,-1,ms,ms
HM,Job1011v4,1.txt,-1,-1,-1,ms,ms
HM,Job1011v4,2.txt,-1,-1,-1,ms,ms
HM,Job1011v4,3.txt,161011,163512,324523, ms,ms.
HM,Job1011v4,4.txt,-1,-1,-1,ms,ms
HM,Job1011v4,5.txt,-1,-1,-1,ms,ms
HM,Job1011v4,6.txt,-1,-1,-1,ms,ms
HM,Job1011v4,7.txt,-1,-1,-1,ms,ms
HM,Job1011v4,8.txt,-1,-1,-1,ms,ms
HM,Job1011v4,9.txt,-1,-1,-1,ms,ms
HM,Job1011v4,10.txt,-1,-1,-1,ms,ms
HM,Job1011v4,11.txt,76820,80333,157153, ms,ms.
HM,Job1011v4,12.txt,144504,147334,291838, ms,ms.
HM,Job1011v4,13.txt,-1,-1,-1,ms,ms
HM,Job1011v4,14.txt,43551,46023,89574, ms,ms.
HM,Job1011v4,15.txt,136573,139889,276462, ms,ms.
HM,Job1011v4,16.txt,-1,-1,-1,ms,ms
HM,Job1011v4,17.txt,152959,157238,310197, ms,ms.
HM,Job1011v4,18.txt,-1,-1,-1,ms,ms
HM,Job1011v4,19.txt,90280,95377,185657, ms,ms.
HM,Job31v0,0.txt,145623,153546,299169, ms,ms.
HM,Job31v0,1.txt,103263,108716,211979, ms,ms.
HM,Job31v0,2.txt,-1,-1,-1,ms,ms
HM,Job31v0,3.txt,-1,-1,-1,ms,ms
HM,Job31v0,4.txt,-1,-1,-1,ms,ms
HM,Job31v0,5.txt,94950,99527,194477, ms,ms.
HM,Job31v0,6.txt,-1,-1,-1,ms,ms
HM,Job31v0,7.txt,-1,-1,-1,ms,ms
HM,Job31v0,8.txt,100052,104634,204686, ms,ms.
HM,Job31v0,9.txt,-1,-1,-1,ms,ms
HM,Job31v0,10.txt,-1,-1,-1,ms,ms
HM,Job31v0,11.txt,-1,-1,-1,ms,ms
HM,Job31v0,12.txt,65154,69606,134760, ms,ms.
HM,Job31v0,13.txt,132757,137480,270237, ms,ms.
HM,Job31v0,14.txt,132420,137596,270016, ms,ms.
HM,Job31v0,15.txt,28245,32526,60771, ms,ms.
HM,Job31v0,16.txt,-1,-1,-1,ms,ms
HM,Job31v0,17.txt,77137,81692,158829, ms,ms.
HM,Job31v0,18.txt,-1,-1,-1,ms,ms
HM,Job31v0,19.txt,106632,111495,218127, ms,ms.
HM,Job1011v2,0.txt,-1,-1,-1,ms,ms
HM,Job1011v2,1.txt,-1,-1,-1,ms,ms
HM,Job1011v2,2.txt,-1,-1,-1,ms,ms
HM,Job1011v2,3.txt,-1,-1,-1,ms,ms
HM,Job1011v2,4.txt,-1,-1,-1,ms,ms
HM,Job1011v2,5.txt,-1,-1,-1,ms,ms
HM,Job1011v2,6.txt,-1,-1,-1,ms,ms
HM,Job1011v2,7.txt,-1,-1,-1,ms,ms
HM,Job1011v2,8.txt,-1,-1,-1,ms,ms
HM,Job1011v2,9.txt,-1,-1,-1,ms,ms
HM,Job1011v2,10.txt,-1,-1,-1,ms,ms
HM,Job1011v2,11.txt,-1,-1,-1,ms,ms
HM,Job1011v2,12.txt,-1,-1,-1,ms,ms
HM,Job1011v2,13.txt,-1,-1,-1,ms,ms
HM,Job1011v2,14.txt,-1,-1,-1,ms,ms
HM,Job1011v2,15.txt,-1,-1,-1,ms,ms
HM,Job1011v2,16.txt,269316,269458,538774, ms,ms.
HM,Job1011v2,17.txt,-1,-1,-1,ms,ms
HM,Job1011v2,18.txt,261131,261257,522388, ms,ms.
HM,Job1011v2,19.txt,-1,-1,-1,ms,ms
HM,Job128v0,0.txt,-1,-1,-1,ms,ms
HM,Job128v0,1.txt,59275,60650,119925, ms,ms.
HM,Job128v0,2.txt,59272,59371,118643, ms,ms.
HM,Job128v0,3.txt,-1,-1,-1,ms,ms
HM,Job128v0,4.txt,59327,59421,118748, ms,ms.
HM,Job128v0,5.txt,-1,-1,-1,ms,ms
HM,Job128v0,6.txt,5082,5095,10177, ms,ms.
HM,Job128v0,7.txt,60922,61160,122082, ms,ms.
HM,Job128v0,8.txt,77326,77405,154731, ms,ms.
HM,Job128v0,9.txt,134544,136174,270718, ms,ms.
HM,Job128v0,10.txt,58802,59924,118726, ms,ms.
HM,Job128v0,11.txt,5405,5420,10825, ms,ms.
HM,Job128v0,12.txt,161208,162987,324195, ms,ms.
HM,Job128v0,13.txt,4914,4922,9836, ms,ms.
HM,Job128v0,14.txt,78286,78334,156620, ms,ms.
HM,Job128v0,15.txt,-1,-1,-1,ms,ms
HM,Job128v0,16.txt,42236,42276,84512, ms,ms.
HM,Job128v0,17.txt,94852,95067,189919, ms,ms.
HM,Job128v0,18.txt,86211,86267,172478, ms,ms.
HM,Job128v0,19.txt,-1,-1,-1,ms,ms
HM,Job27v4,0.txt,-1,-1,-1,ms,ms
HM,Job27v4,1.txt,130891,131067,261958, ms,ms.
HM,Job27v4,2.txt,25776,26232,52008, ms,ms.
HM,Job27v4,3.txt,93665,94812,188477, ms,ms.
HM,Job27v4,4.txt,-1,-1,-1,ms,ms
HM,Job27v4,5.txt,113273,113733,227006, ms,ms.
HM,Job27v4,6.txt,40453,40890,81343, ms,ms.
HM,Job27v4,7.txt,164869,165010,329879, ms,ms.
HM,Job27v4,8.txt,-1,-1,-1,ms,ms
HM,Job27v4,9.txt,111982,112458,224440, ms,ms.
HM,Job27v4,10.txt,132940,134080,267020, ms,ms.
HM,Job27v4,11.txt,183399,188690,372089, ms,ms.
HM,Job27v4,12.txt,43483,43529,87012, ms,ms.
HM,Job27v4,13.txt,-1,-1,-1,ms,ms
HM,Job27v4,14.txt,78060,78132,156192, ms,ms.
HM,Job27v4,15.txt,149167,149496,298663, ms,ms.
HM,Job27v4,16.txt,96924,100355,197279, ms,ms.
HM,Job27v4,17.txt,-1,-1,-1,ms,ms
HM,Job27v4,18.txt,-1,-1,-1,ms,ms
HM,Job27v4,19.txt,-1,-1,-1,ms,ms
HM,Job74v0,0.txt,291,295,586, ms,ms.
HM,Job74v0,1.txt,214,217,431, ms,ms.
HM,Job74v0,2.txt,477,476,953, ms,ms.
HM,Job74v0,3.txt,49,48,97, ms,ms.
HM,Job74v0,4.txt,711,717,1428, ms,ms.
HM,Job74v0,5.txt,205,208,413, ms,ms.
HM,Job74v0,6.txt,36,36,72, ms,ms.
HM,Job74v0,7.txt,889,892,1781, ms,ms.
HM,Job74v0,8.txt,470,665,1135, ms,ms.
HM,Job74v0,9.txt,178,178,356, ms,ms.
HM,Job74v0,10.txt,321,321,642, ms,ms.
HM,Job74v0,11.txt,626,672,1298, ms,ms.
HM,Job1255v4,0.txt,-1,-1,-1,ms,ms
HM,Job1255v4,1.txt,10866,10962,21828, ms,ms.
HM,Job1255v4,2.txt,13584,13700,27284, ms,ms.
HM,Job1255v4,3.txt,2845,2974,5819, ms,ms.
HM,Job1255v4,4.txt,-1,-1,-1,ms,ms
HM,Job1255v4,5.txt,14967,15015,29982, ms,ms.
HM,Job1255v4,6.txt,118922,119051,237973, ms,ms.
HM,Job1255v4,7.txt,-1,-1,-1,ms,ms
HM,Job1255v4,8.txt,17428,17490,34918, ms,ms.
HM,Job1255v4,9.txt,-1,-1,-1,ms,ms
HM,Job1255v4,10.txt,-1,-1,-1,ms,ms
HM,Job1255v4,11.txt,-1,-1,-1,ms,ms
HM,Job1255v4,12.txt,-1,-1,-1,ms,ms
HM,Job1255v4,13.txt,-1,-1,-1,ms,ms
HM,Job1255v4,14.txt,-1,-1,-1,ms,ms
HM,Job1255v4,15.txt,-1,-1,-1,ms,ms
HM,Job1255v4,16.txt,-1,-1,-1,ms,ms
HM,Job1255v4,17.txt,159177,167638,326815, ms,ms.
HM,Job1255v4,18.txt,12006,12585,24591, ms,ms.
HM,Job1255v4,19.txt,-1,-1,-1,ms,ms
HM,Job19v4,0.txt,85790,89314,175104, ms,ms.
HM,Job19v4,1.txt,-1,-1,-1,ms,ms
HM,Job19v4,2.txt,-1,-1,-1,ms,ms
HM,Job19v4,3.txt,-1,-1,-1,ms,ms
HM,Job19v4,4.txt,16300,16551,32851, ms,ms.
HM,Job19v4,5.txt,17823,17970,35793, ms,ms.
HM,Job19v4,6.txt,-1,-1,-1,ms,ms
HM,Job19v4,7.txt,-1,-1,-1,ms,ms
HM,Job19v4,8.txt,-1,-1,-1,ms,ms
HM,Job19v4,9.txt,-1,-1,-1,ms,ms
HM,Job19v4,10.txt,98151,99063,197214, ms,ms.
HM,Job19v4,11.txt,119138,120467,239605, ms,ms.
HM,Job19v4,12.txt,58436,58550,116986, ms,ms.
HM,Job19v4,13.txt,103870,104070,207940, ms,ms.
HM,Job19v4,14.txt,101771,101898,203669, ms,ms.
HM,Job19v4,15.txt,-1,-1,-1,ms,ms
HM,Job19v4,16.txt,142246,143124,285370, ms,ms.
HM,Job19v4,17.txt,-1,-1,-1,ms,ms
HM,Job19v4,18.txt,-1,-1,-1,ms,ms
HM,Job19v4,19.txt,-1,-1,-1,ms,ms
HM,Job38v2,0.txt,14808,15504,30312, ms,ms.
HM,Job38v2,1.txt,-1,-1,-1,ms,ms
HM,Job38v2,2.txt,-1,-1,-1,ms,ms
HM,Job38v2,3.txt,-1,-1,-1,ms,ms
HM,Job38v2,4.txt,23899,24160,48059, ms,ms.
HM,Job38v2,5.txt,-1,-1,-1,ms,ms
HM,Job38v2,6.txt,11777,11862,23639, ms,ms.
HM,Job38v2,7.txt,-1,-1,-1,ms,ms
HM,Job38v2,8.txt,-1,-1,-1,ms,ms
HM,Job38v2,9.txt,-1,-1,-1,ms,ms
HM,Job38v2,10.txt,-1,-1,-1,ms,ms
HM,Job38v2,11.txt,32899,33560,66459, ms,ms.
HM,Job38v2,12.txt,31106,31119,62225, ms,ms.
HM,Job38v2,13.txt,-1,-1,-1,ms,ms
HM,Job38v2,14.txt,24545,24659,49204, ms,ms.
HM,Job38v2,15.txt,-1,-1,-1,ms,ms
HM,Job38v2,16.txt,-1,-1,-1,ms,ms
HM,Job38v2,17.txt,-1,-1,-1,ms,ms
HM,Job38v2,18.txt,23042,23060,46102, ms,ms.
HM,Job38v2,19.txt,-1,-1,-1,ms,ms
HM,Job215v1,0.txt,-1,-1,-1,ms,ms
HM,Job215v1,1.txt,-1,-1,-1,ms,ms
HM,Job215v1,2.txt,-1,-1,-1,ms,ms
HM,Job215v1,3.txt,-1,-1,-1,ms,ms
HM,Job215v1,4.txt,-1,-1,-1,ms,ms
HM,Job215v1,5.txt,-1,-1,-1,ms,ms
HM,Job215v1,6.txt,-1,-1,-1,ms,ms
HM,Job215v1,7.txt,-1,-1,-1,ms,ms
HM,Job215v1,8.txt,-1,-1,-1,ms,ms
HM,Job215v1,9.txt,-1,-1,-1,ms,ms
HM,Job215v1,10.txt,-1,-1,-1,ms,ms
HM,Job215v1,11.txt,53380,53437,106817, ms,ms.
HM,Job215v1,12.txt,-1,-1,-1,ms,ms
HM,Job215v1,13.txt,-1,-1,-1,ms,ms
HM,Job215v1,14.txt,-1,-1,-1,ms,ms
HM,Job215v1,15.txt,-1,-1,-1,ms,ms
HM,Job215v1,16.txt,-1,-1,-1,ms,ms
HM,Job215v1,17.txt,-1,-1,-1,ms,ms
HM,Job215v1,18.txt,-1,-1,-1,ms,ms
HM,Job215v1,19.txt,-1,-1,-1,ms,ms
HM,Job1032v0,0.txt,-1,-1,-1,ms,ms
HM,Job1032v0,1.txt,-1,-1,-1,ms,ms
HM,Job1032v0,2.txt,-1,-1,-1,ms,ms
HM,Job1032v0,3.txt,-1,-1,-1,ms,ms
HM,Job1032v0,4.txt,31677,33152,64829, ms,ms.
HM,Job1032v0,5.txt,16785,17576,34361, ms,ms.
HM,Job1032v0,6.txt,-1,-1,-1,ms,ms
HM,Job1032v0,7.txt,-1,-1,-1,ms,ms
HM,Job1032v0,8.txt,-1,-1,-1,ms,ms
HM,Job1032v0,9.txt,-1,-1,-1,ms,ms
HM,Job1032v0,10.txt,-1,-1,-1,ms,ms
HM,Job1032v0,11.txt,-1,-1,-1,ms,ms
HM,Job1032v0,12.txt,-1,-1,-1,ms,ms
HM,Job1032v0,13.txt,16614,17655,34269, ms,ms.
HM,Job1032v0,14.txt,41881,42960,84841, ms,ms.
HM,Job1032v0,15.txt,-1,-1,-1,ms,ms
HM,Job1032v0,16.txt,81490,83787,165277, ms,ms.
HM,Job1032v0,17.txt,14079,14920,28999, ms,ms.
HM,Job1032v0,18.txt,14019,14766,28785, ms,ms.
HM,Job1032v0,19.txt,28466,29066,57532, ms,ms.
HM,Job1006v0,0.txt,-1,-1,-1,ms,ms
HM,Job1006v0,1.txt,15961,15986,31947, ms,ms.
HM,Job1006v0,2.txt,-1,-1,-1,ms,ms
HM,Job1006v0,3.txt,-1,-1,-1,ms,ms
HM,Job1006v0,4.txt,17468,17637,35105, ms,ms.
HM,Job1006v0,5.txt,-1,-1,-1,ms,ms
HM,Job1006v0,6.txt,-1,-1,-1,ms,ms
HM,Job1006v0,7.txt,18928,18943,37871, ms,ms.
HM,Job1006v0,8.txt,9177,9189,18366, ms,ms.
HM,Job1006v0,9.txt,7624,7635,15259, ms,ms.
HM,Job1006v0,10.txt,7676,7681,15357, ms,ms.
HM,Job1006v0,11.txt,-1,-1,-1,ms,ms
HM,Job1006v0,12.txt,-1,-1,-1,ms,ms
HM,Job1006v0,13.txt,-1,-1,-1,ms,ms
HM,Job1006v0,14.txt,-1,-1,-1,ms,ms
HM,Job1006v0,15.txt,9791,9799,19590, ms,ms.
HM,Job1006v0,16.txt,-1,-1,-1,ms,ms
HM,Job1006v0,17.txt,-1,-1,-1,ms,ms
HM,Job1006v0,18.txt,-1,-1,-1,ms,ms
HM,Job1006v0,19.txt,-1,-1,-1,ms,ms
HM,Job6v4,0.txt,-1,-1,-1,ms,ms
HM,Job6v4,1.txt,-1,-1,-1,ms,ms
HM,Job6v4,2.txt,-1,-1,-1,ms,ms
HM,Job6v4,3.txt,-1,-1,-1,ms,ms
HM,Job6v4,4.txt,-1,-1,-1,ms,ms
HM,Job6v4,5.txt,-1,-1,-1,ms,ms
HM,Job6v4,6.txt,-1,-1,-1,ms,ms
HM,Job6v4,7.txt,-1,-1,-1,ms,ms
HM,Job6v4,8.txt,81540,81910,163450, ms,ms.
HM,Job6v4,9.txt,-1,-1,-1,ms,ms
HM,Job6v4,10.txt,-1,-1,-1,ms,ms
HM,Job6v4,11.txt,67112,67594,134706, ms,ms.
HM,Job6v4,12.txt,-1,-1,-1,ms,ms
HM,Job6v4,13.txt,-1,-1,-1,ms,ms
HM,Job6v4,14.txt,12604,12975,25579, ms,ms.
HM,Job6v4,15.txt,-1,-1,-1,ms,ms
HM,Job6v4,16.txt,-1,-1,-1,ms,ms
HM,Job6v4,17.txt,92712,93151,185863, ms,ms.
HM,Job6v4,18.txt,15767,16126,31893, ms,ms.
HM,Job6v4,19.txt,-1,-1,-1,ms,ms
HM,Job16v0,0.txt,-1,-1,-1,ms,ms
HM,Job16v0,1.txt,425957,707922,1133879, ms,ms.
HM,Job16v0,2.txt,592379,880419,1472798, ms,ms.
HM,Job16v0,3.txt,346946,452391,799337, ms,ms.
HM,Job16v0,4.txt,471411,751328,1222739, ms,ms.
HM,Job16v0,5.txt,-1,-1,-1,ms,ms
HM,Job16v0,6.txt,650224,862222,1512446, ms,ms.
HM,Job16v0,7.txt,369712,579295,949007, ms,ms.
HM,Job16v0,8.txt,299617,387896,687513, ms,ms.
HM,Job16v0,9.txt,-1,-1,-1,ms,ms
HM,Job16v0,10.txt,-1,-1,-1,ms,ms
HM,Job16v0,11.txt,276889,360634,637523, ms,ms.
HM,Job16v0,12.txt,282818,361377,644195, ms,ms.
HM,Job16v0,13.txt,-1,-1,-1,ms,ms
HM,Job16v0,14.txt,-1,-1,-1,ms,ms
HM,Job16v0,15.txt,-1,-1,-1,ms,ms
HM,Job16v0,16.txt,-1,-1,-1,ms,ms
HM,Job16v0,17.txt,303575,390446,694021, ms,ms.
HM,Job16v0,18.txt,-1,-1,-1,ms,ms
HM,Job16v0,19.txt,-1,-1,-1,ms,ms
HM,Job1013v2,0.txt,-1,-1,-1,ms,ms
HM,Job1013v2,1.txt,-1,-1,-1,ms,ms
HM,Job1013v2,2.txt,11704,11715,23419, ms,ms.
HM,Job1013v2,3.txt,-1,-1,-1,ms,ms
HM,Job1013v2,4.txt,-1,-1,-1,ms,ms
HM,Job1013v2,5.txt,-1,-1,-1,ms,ms
HM,Job1013v2,6.txt,-1,-1,-1,ms,ms
HM,Job1013v2,7.txt,-1,-1,-1,ms,ms
HM,Job1013v2,8.txt,16448,16667,33115, ms,ms.
HM,Job1013v2,9.txt,-1,-1,-1,ms,ms
HM,Job1013v2,10.txt,-1,-1,-1,ms,ms
HM,Job1013v2,11.txt,-1,-1,-1,ms,ms
HM,Job1013v2,12.txt,-1,-1,-1,ms,ms
HM,Job1013v2,13.txt,-1,-1,-1,ms,ms
HM,Job1013v2,14.txt,10127,10133,20260, ms,ms.
HM,Job1013v2,15.txt,-1,-1,-1,ms,ms
HM,Job1013v2,16.txt,-1,-1,-1,ms,ms
HM,Job1013v2,17.txt,13926,13940,27866, ms,ms.
HM,Job1013v2,18.txt,13898,13941,27839, ms,ms.
HM,Job1013v2,19.txt,-1,-1,-1,ms,ms
HM,Job253v4,0.txt,-1,-1,-1,ms,ms
HM,Job253v4,1.txt,-1,-1,-1,ms,ms
HM,Job253v4,2.txt,-1,-1,-1,ms,ms
HM,Job253v4,3.txt,-1,-1,-1,ms,ms
HM,Job253v4,4.txt,-1,-1,-1,ms,ms
HM,Job253v4,5.txt,-1,-1,-1,ms,ms
HM,Job253v4,6.txt,-1,-1,-1,ms,ms
HM,Job253v4,7.txt,-1,-1,-1,ms,ms
HM,Job253v4,8.txt,-1,-1,-1,ms,ms
HM,Job253v4,9.txt,282315,285447,567762, ms,ms.
HM,Job253v4,10.txt,-1,-1,-1,ms,ms
HM,Job253v4,11.txt,-1,-1,-1,ms,ms
HM,Job253v4,12.txt,-1,-1,-1,ms,ms
HM,Job253v4,13.txt,-1,-1,-1,ms,ms
HM,Job253v4,14.txt,-1,-1,-1,ms,ms
HM,Job253v4,15.txt,-1,-1,-1,ms,ms
HM,Job253v4,16.txt,293159,297208,590367, ms,ms.
HM,Job253v4,17.txt,-1,-1,-1,ms,ms
HM,Job253v4,18.txt,-1,-1,-1,ms,ms
HM,Job253v4,19.txt,-1,-1,-1,ms,ms
HM,Job1157v0,0.txt,-1,-1,-1,ms,ms
HM,Job1157v0,1.txt,15900,15921,31821, ms,ms.
HM,Job1157v0,2.txt,-1,-1,-1,ms,ms
HM,Job1157v0,3.txt,-1,-1,-1,ms,ms
HM,Job1157v0,4.txt,-1,-1,-1,ms,ms
HM,Job1157v0,5.txt,11022,11416,22438, ms,ms.
HM,Job1157v0,6.txt,11654,11667,23321, ms,ms.
HM,Job1157v0,7.txt,-1,-1,-1,ms,ms
HM,Job1157v0,8.txt,-1,-1,-1,ms,ms
HM,Job1157v0,9.txt,-1,-1,-1,ms,ms
HM,Job1157v0,10.txt,-1,-1,-1,ms,ms
HM,Job1157v0,11.txt,32035,33461,65496, ms,ms.
HM,Job1157v0,12.txt,9028,9047,18075, ms,ms.
HM,Job1157v0,13.txt,-1,-1,-1,ms,ms
HM,Job1157v0,14.txt,-1,-1,-1,ms,ms
HM,Job1157v0,15.txt,44466,44531,88997, ms,ms.
HM,Job1157v0,16.txt,9583,9601,19184, ms,ms.
HM,Job1157v0,17.txt,89465,89569,179034, ms,ms.
HM,Job1157v0,18.txt,-1,-1,-1,ms,ms
HM,Job1157v0,19.txt,12056,12075,24131, ms,ms.
HM,Job161v4,0.txt,-1,-1,-1,ms,ms
HM,Job161v4,1.txt,-1,-1,-1,ms,ms
HM,Job161v4,2.txt,-1,-1,-1,ms,ms
HM,Job161v4,3.txt,-1,-1,-1,ms,ms
HM,Job161v4,4.txt,-1,-1,-1,ms,ms
HM,Job161v4,5.txt,-1,-1,-1,ms,ms
HM,Job161v4,6.txt,-1,-1,-1,ms,ms
HM,Job161v4,7.txt,-1,-1,-1,ms,ms
HM,Job161v4,8.txt,-1,-1,-1,ms,ms
HM,Job161v4,9.txt,-1,-1,-1,ms,ms
HM,Job161v4,10.txt,-1,-1,-1,ms,ms
HM,Job161v4,11.txt,-1,-1,-1,ms,ms
HM,Job161v4,12.txt,-1,-1,-1,ms,ms
HM,Job161v4,13.txt,-1,-1,-1,ms,ms
HM,Job161v4,14.txt,329117,335791,664908, ms,ms.
HM,Job161v4,15.txt,-1,-1,-1,ms,ms
HM,Job161v4,16.txt,-1,-1,-1,ms,ms
HM,Job161v4,17.txt,-1,-1,-1,ms,ms
HM,Job161v4,18.txt,-1,-1,-1,ms,ms
HM,Job161v4,19.txt,-1,-1,-1,ms,ms
HM,Job1014v2,0.txt,24247,24272,48519, ms,ms.
HM,Job1014v2,1.txt,3125,3305,6430, ms,ms.
HM,Job1014v2,2.txt,-1,-1,-1,ms,ms
HM,Job1014v2,3.txt,20164,20189,40353, ms,ms.
HM,Job1014v2,4.txt,15493,15511,31004, ms,ms.
HM,Job1014v2,5.txt,25121,25157,50278, ms,ms.
HM,Job1014v2,6.txt,17040,17055,34095, ms,ms.
HM,Job1014v2,7.txt,22395,22417,44812, ms,ms.
HM,Job1014v2,8.txt,32521,32563,65084, ms,ms.
HM,Job1014v2,9.txt,29131,29448,58579, ms,ms.
HM,Job1014v2,10.txt,30705,30744,61449, ms,ms.
HM,Job1014v2,11.txt,20718,20745,41463, ms,ms.
HM,Job1014v2,12.txt,54062,54109,108171, ms,ms.
HM,Job1014v2,13.txt,24812,24842,49654, ms,ms.
HM,Job1014v2,14.txt,28671,28701,57372, ms,ms.
HM,Job1014v2,15.txt,29757,30254,60011, ms,ms.
HM,Job1014v2,16.txt,27978,28012,55990, ms,ms.
HM,Job1014v2,17.txt,17034,17162,34196, ms,ms.
HM,Job1014v2,18.txt,28878,28915,57793, ms,ms.
HM,Job1014v2,19.txt,-1,-1,-1,ms,ms
HM,Job63v1,0.txt,28894,29218,58112, ms,ms.
HM,Job63v1,1.txt,36600,37143,73743, ms,ms.
HM,Job63v1,2.txt,43523,43950,87473, ms,ms.
HM,Job63v1,3.txt,-1,-1,-1,ms,ms
HM,Job63v1,4.txt,48083,48750,96833, ms,ms.
HM,Job63v1,5.txt,1550,1594,3144, ms,ms.
HM,Job63v1,6.txt,24824,25117,49941, ms,ms.
HM,Job63v1,7.txt,-1,-1,-1,ms,ms
HM,Job63v1,8.txt,28167,28560,56727, ms,ms.
HM,Job63v1,9.txt,21128,21472,42600, ms,ms.
HM,Job63v1,10.txt,5187,5296,10483, ms,ms.
HM,Job63v1,11.txt,46555,47136,93691, ms,ms.
HM,Job63v1,12.txt,31851,32195,64046, ms,ms.
HM,Job63v1,13.txt,-1,-1,-1,ms,ms
HM,Job63v1,14.txt,35240,35615,70855, ms,ms.
HM,Job63v1,15.txt,33417,33644,67061, ms,ms.
HM,Job63v1,16.txt,13689,14223,27912, ms,ms.
HM,Job63v1,17.txt,-1,-1,-1,ms,ms
HM,Job63v1,18.txt,20776,21302,42078, ms,ms.
HM,Job63v1,19.txt,-1,-1,-1,ms,ms
HM,Job1300v2,0.txt,-1,-1,-1,ms,ms
HM,Job1300v2,1.txt,-1,-1,-1,ms,ms
HM,Job1300v2,2.txt,-1,-1,-1,ms,ms
HM,Job1300v2,3.txt,-1,-1,-1,ms,ms
HM,Job1300v2,4.txt,-1,-1,-1,ms,ms
HM,Job1300v2,5.txt,-1,-1,-1,ms,ms
HM,Job1300v2,6.txt,-1,-1,-1,ms,ms
HM,Job1300v2,7.txt,-1,-1,-1,ms,ms
HM,Job1300v2,8.txt,-1,-1,-1,ms,ms
HM,Job1300v2,9.txt,-1,-1,-1,ms,ms
HM,Job1300v2,10.txt,-1,-1,-1,ms,ms
HM,Job1300v2,11.txt,-1,-1,-1,ms,ms
HM,Job1300v2,12.txt,-1,-1,-1,ms,ms
HM,Job1300v2,13.txt,-1,-1,-1,ms,ms
HM,Job1300v2,14.txt,-1,-1,-1,ms,ms
HM,Job1300v2,15.txt,-1,-1,-1,ms,ms
HM,Job1300v2,16.txt,-1,-1,-1,ms,ms
HM,Job1300v2,17.txt,-1,-1,-1,ms,ms
HM,Job1300v2,18.txt,-1,-1,-1,ms,ms
HM,Job1300v2,19.txt,-1,-1,-1,ms,ms
HM,Job1171v3,0.txt,492093,521451,1013544, ms,ms.
HM,Job1171v3,1.txt,-1,-1,-1,ms,ms
HM,Job1171v3,2.txt,-1,-1,-1,ms,ms
HM,Job1171v3,3.txt,-1,-1,-1,ms,ms
HM,Job1171v3,4.txt,-1,-1,-1,ms,ms
HM,Job1171v3,5.txt,-1,-1,-1,ms,ms
HM,Job1171v3,6.txt,-1,-1,-1,ms,ms
HM,Job1171v3,7.txt,278572,280676,559248, ms,ms.
HM,Job1171v3,8.txt,-1,-1,-1,ms,ms
HM,Job1171v3,9.txt,-1,-1,-1,ms,ms
HM,Job1171v3,10.txt,-1,-1,-1,ms,ms
HM,Job1171v3,11.txt,-1,-1,-1,ms,ms
HM,Job1171v3,12.txt,-1,-1,-1,ms,ms
HM,Job1171v3,13.txt,-1,-1,-1,ms,ms
HM,Job1171v3,14.txt,-1,-1,-1,ms,ms
HM,Job1171v3,15.txt,-1,-1,-1,ms,ms
HM,Job1171v3,16.txt,-1,-1,-1,ms,ms
HM,Job1171v3,17.txt,-1,-1,-1,ms,ms
HM,Job1171v3,18.txt,74709,75941,150650, ms,ms.
HM,Job1171v3,19.txt,-1,-1,-1,ms,ms
HM,Job1041v4,0.txt,-1,-1,-1,ms,ms
HM,Job1041v4,1.txt,-1,-1,-1,ms,ms
HM,Job1041v4,2.txt,-1,-1,-1,ms,ms
HM,Job1041v4,3.txt,-1,-1,-1,ms,ms
HM,Job1041v4,4.txt,-1,-1,-1,ms,ms
HM,Job1041v4,5.txt,24581,24591,49172, ms,ms.
HM,Job1041v4,6.txt,1644,1644,3288, ms,ms.
HM,Job1041v4,7.txt,-1,-1,-1,ms,ms
HM,Job1041v4,8.txt,-1,-1,-1,ms,ms
HM,Job1041v4,9.txt,-1,-1,-1,ms,ms
HM,Job1041v4,10.txt,-1,-1,-1,ms,ms
