,Job,Plan,CPU time,Time,Sum,CPU unit,Time unit
HM,Job181v2,0.txt,-1,-1,-1,ms,ms
HM,Job181v2,1.txt,3392,3398,6790, ms,ms.
HM,Job181v2,2.txt,4878,4884,9762, ms,ms.
HM,Job181v2,3.txt,-1,-1,-1,ms,ms
HM,Job181v2,4.txt,-1,-1,-1,ms,ms
HM,Job181v2,5.txt,5202,5217,10419, ms,ms.
HM,Job181v2,6.txt,-1,-1,-1,ms,ms
HM,Job181v2,7.txt,-1,-1,-1,ms,ms
HM,Job181v2,8.txt,-1,-1,-1,ms,ms
HM,Job181v2,9.txt,19060,19324,38384, ms,ms.
HM,Job181v2,10.txt,10980,10991,21971, ms,ms.
HM,Job181v2,11.txt,-1,-1,-1,ms,ms
HM,Job181v2,12.txt,-1,-1,-1,ms,ms
HM,Job181v2,13.txt,9497,9510,19007, ms,ms.
HM,Job181v2,14.txt,-1,-1,-1,ms,ms
HM,Job181v2,15.txt,-1,-1,-1,ms,ms
HM,Job181v2,16.txt,-1,-1,-1,ms,ms
HM,Job181v2,17.txt,4826,4836,9662, ms,ms.
HM,Job181v2,18.txt,-1,-1,-1,ms,ms
HM,Job181v2,19.txt,-1,-1,-1,ms,ms
HM,Job1157v0,0.txt,-1,-1,-1,ms,ms
HM,Job1157v0,1.txt,13366,13456,26822, ms,ms.
HM,Job1157v0,2.txt,-1,-1,-1,ms,ms
HM,Job1157v0,3.txt,-1,-1,-1,ms,ms
HM,Job1157v0,4.txt,-1,-1,-1,ms,ms
HM,Job1157v0,5.txt,8886,9030,17916, ms,ms.
HM,Job1157v0,6.txt,9491,9494,18985, ms,ms.
HM,Job1157v0,7.txt,-1,-1,-1,ms,ms
HM,Job1157v0,8.txt,-1,-1,-1,ms,ms
HM,Job1157v0,9.txt,-1,-1,-1,ms,ms
HM,Job1157v0,10.txt,-1,-1,-1,ms,ms
HM,Job1157v0,11.txt,25999,26494,52493, ms,ms.
HM,Job1157v0,12.txt,7433,7470,14903, ms,ms.
HM,Job1157v0,13.txt,-1,-1,-1,ms,ms
HM,Job1157v0,14.txt,-1,-1,-1,ms,ms
HM,Job1157v0,15.txt,36287,36472,72759, ms,ms.
HM,Job1157v0,16.txt,8089,8130,16219, ms,ms.
HM,Job1157v0,17.txt,67169,67188,134357, ms,ms.
HM,Job1157v0,18.txt,-1,-1,-1,ms,ms
HM,Job1157v0,19.txt,9870,9888,19758, ms,ms.
HM,Job1031v2,0.txt,210439,210569,421008, ms,ms.
HM,Job1031v2,1.txt,-1,-1,-1,ms,ms
HM,Job1031v2,2.txt,-1,-1,-1,ms,ms
HM,Job1031v2,3.txt,-1,-1,-1,ms,ms
HM,Job1031v2,4.txt,13687,13694,27381, ms,ms.
HM,Job1031v2,5.txt,91942,95266,187208, ms,ms.
HM,Job1031v2,6.txt,-1,-1,-1,ms,ms
HM,Job1031v2,7.txt,-1,-1,-1,ms,ms
HM,Job1031v2,8.txt,-1,-1,-1,ms,ms
HM,Job1031v2,9.txt,14012,14136,28148, ms,ms.
HM,Job1031v2,10.txt,-1,-1,-1,ms,ms
HM,Job1031v2,11.txt,-1,-1,-1,ms,ms
HM,Job1031v2,12.txt,7405,7411,14816, ms,ms.
HM,Job1031v2,13.txt,-1,-1,-1,ms,ms
HM,Job1031v2,14.txt,-1,-1,-1,ms,ms
HM,Job1031v2,15.txt,-1,-1,-1,ms,ms
HM,Job1031v2,16.txt,55440,55455,110895, ms,ms.
HM,Job1031v2,17.txt,-1,-1,-1,ms,ms
HM,Job1031v2,18.txt,-1,-1,-1,ms,ms
HM,Job1031v2,19.txt,-1,-1,-1,ms,ms
HM,Job68v1,0.txt,38950,40731,79681, ms,ms.
HM,Job68v1,1.txt,71325,72966,144291, ms,ms.
HM,Job68v1,2.txt,61473,61673,123146, ms,ms.
HM,Job68v1,3.txt,49023,49384,98407, ms,ms.
HM,Job68v1,4.txt,2094,2101,4195, ms,ms.
HM,Job68v1,5.txt,105200,105256,210456, ms,ms.
HM,Job68v1,6.txt,27124,27131,54255, ms,ms.
HM,Job68v1,7.txt,21440,21447,42887, ms,ms.
HM,Job68v1,8.txt,27262,27343,54605, ms,ms.
HM,Job68v1,9.txt,35196,35200,70396, ms,ms.
HM,Job68v1,10.txt,12606,12615,25221, ms,ms.
HM,Job68v1,11.txt,77658,78833,156491, ms,ms.
HM,Job68v1,12.txt,33810,35344,69154, ms,ms.
HM,Job68v1,13.txt,29631,29972,59603, ms,ms.
HM,Job68v1,14.txt,4694,4949,9643, ms,ms.
HM,Job68v1,15.txt,41428,41943,83371, ms,ms.
HM,Job68v1,16.txt,61314,61469,122783, ms,ms.
HM,Job68v1,17.txt,-1,-1,-1,ms,ms
HM,Job68v1,18.txt,30051,30054,60105, ms,ms.
HM,Job68v1,19.txt,32114,33356,65470, ms,ms.
HM,Job1009v4,0.txt,-2,-2,-2,ms,ms
HM,Job1009v4,1.txt,-2,-2,-2,ms,ms
HM,Job1009v4,2.txt,-2,-2,-2,ms,ms
HM,Job1009v4,3.txt,-2,-2,-2,ms,ms
HM,Job1009v4,4.txt,-2,-2,-2,ms,ms
HM,Job1009v4,5.txt,-2,-2,-2,ms,ms
HM,Job1009v4,6.txt,-2,-2,-2,ms,ms
HM,Job1009v4,7.txt,-2,-2,-2,ms,ms
HM,Job1009v4,8.txt,-2,-2,-2,ms,ms
HM,Job1009v4,9.txt,-2,-2,-2,ms,ms
HM,Job1009v4,10.txt,-2,-2,-2,ms,ms
HM,Job1009v4,11.txt,-2,-2,-2,ms,ms
HM,Job1009v4,12.txt,-2,-2,-2,ms,ms
HM,Job1009v4,13.txt,-2,-2,-2,ms,ms
HM,Job1009v4,14.txt,-2,-2,-2,ms,ms
HM,Job1009v4,15.txt,-2,-2,-2,ms,ms
HM,Job1009v4,16.txt,-2,-2,-2,ms,ms
HM,Job1009v4,17.txt,-2,-2,-2,ms,ms
HM,Job1009v4,18.txt,-2,-2,-2,ms,ms
HM,Job1009v4,19.txt,-2,-2,-2,ms,ms
HM,Job25v4,0.txt,-1,-1,-1,ms,ms
HM,Job25v4,1.txt,-1,-1,-1,ms,ms
HM,Job25v4,2.txt,11305,11419,22724, ms,ms.
HM,Job25v4,3.txt,92557,106281,198838, ms,ms.
HM,Job25v4,4.txt,-1,-1,-1,ms,ms
HM,Job25v4,5.txt,135759,159485,295244, ms,ms.
HM,Job25v4,6.txt,-1,-1,-1,ms,ms
HM,Job25v4,7.txt,-1,-1,-1,ms,ms
HM,Job25v4,8.txt,-1,-1,-1,ms,ms
HM,Job25v4,9.txt,-1,-1,-1,ms,ms
HM,Job25v4,10.txt,-1,-1,-1,ms,ms
HM,Job25v4,11.txt,239901,256804,496705, ms,ms.
HM,Job25v4,12.txt,75345,88716,164061, ms,ms.
HM,Job25v4,13.txt,-1,-1,-1,ms,ms
HM,Job25v4,14.txt,174650,175172,349822, ms,ms.
HM,Job25v4,15.txt,-1,-1,-1,ms,ms
HM,Job25v4,16.txt,94988,110183,205171, ms,ms.
HM,Job25v4,17.txt,-1,-1,-1,ms,ms
HM,Job25v4,18.txt,-1,-1,-1,ms,ms
HM,Job25v4,19.txt,234998,252868,487866, ms,ms.
HM,Job19v2,0.txt,-1,-1,-1,ms,ms
HM,Job19v2,1.txt,-1,-1,-1,ms,ms
HM,Job19v2,2.txt,-1,-1,-1,ms,ms
HM,Job19v2,3.txt,6012,6014,12026, ms,ms.
HM,Job19v2,4.txt,4234,4233,8467, ms,ms.
HM,Job19v2,5.txt,4099,4098,8197, ms,ms.
HM,Job19v2,6.txt,1711,1711,3422, ms,ms.
HM,Job19v2,7.txt,5667,5671,11338, ms,ms.
HM,Job19v2,8.txt,-1,-1,-1,ms,ms
HM,Job19v2,9.txt,-1,-1,-1,ms,ms
HM,Job19v2,10.txt,1743,1743,3486, ms,ms.
HM,Job19v2,11.txt,2728,2730,5458, ms,ms.
HM,Job19v2,12.txt,2754,2755,5509, ms,ms.
HM,Job19v2,13.txt,1729,1728,3457, ms,ms.
HM,Job19v2,14.txt,1583,1583,3166, ms,ms.
HM,Job19v2,15.txt,3140,3140,6280, ms,ms.
HM,Job19v2,16.txt,-1,-1,-1,ms,ms
HM,Job19v2,17.txt,1706,1708,3414, ms,ms.
HM,Job19v2,18.txt,1875,1877,3752, ms,ms.
HM,Job19v2,19.txt,6238,6239,12477, ms,ms.
HM,Job16v0,0.txt,-1,-1,-1,ms,ms
HM,Job16v0,1.txt,361542,427495,789037, ms,ms.
HM,Job16v0,2.txt,-1,-1,-1,ms,ms
HM,Job16v0,3.txt,251184,272737,523921, ms,ms.
HM,Job16v0,4.txt,400878,469197,870075, ms,ms.
HM,Job16v0,5.txt,-1,-1,-1,ms,ms
HM,Job16v0,6.txt,-1,-1,-1,ms,ms
HM,Job16v0,7.txt,338755,405151,743906, ms,ms.
HM,Job16v0,8.txt,219880,241170,461050, ms,ms.
HM,Job16v0,9.txt,-1,-1,-1,ms,ms
HM,Job16v0,10.txt,-1,-1,-1,ms,ms
HM,Job16v0,11.txt,226715,251082,477797, ms,ms.
HM,Job16v0,12.txt,226750,248724,475474, ms,ms.
HM,Job16v0,13.txt,-1,-1,-1,ms,ms
HM,Job16v0,14.txt,-1,-1,-1,ms,ms
HM,Job16v0,15.txt,-1,-1,-1,ms,ms
HM,Job16v0,16.txt,-1,-1,-1,ms,ms
HM,Job16v0,17.txt,251548,274879,526427, ms,ms.
HM,Job16v0,18.txt,-1,-1,-1,ms,ms
HM,Job16v0,19.txt,-1,-1,-1,ms,ms
HM,Job1017v1,0.txt,47570,69468,117038, ms,ms.
HM,Job1017v1,1.txt,108548,130240,238788, ms,ms.
HM,Job1017v1,2.txt,-1,-1,-1,ms,ms
HM,Job1017v1,3.txt,47105,67308,114413, ms,ms.
HM,Job1017v1,4.txt,40123,64468,104591, ms,ms.
HM,Job1017v1,5.txt,85021,105585,190606, ms,ms.
HM,Job1017v1,6.txt,39240,64116,103356, ms,ms.
HM,Job1017v1,7.txt,86658,106200,192858, ms,ms.
HM,Job1017v1,8.txt,50595,71266,121861, ms,ms.
HM,Job1017v1,9.txt,85421,105122,190543, ms,ms.
HM,Job1017v1,10.txt,-1,-1,-1,ms,ms
HM,Job1017v1,11.txt,46805,67315,114120, ms,ms.
HM,Job1017v1,12.txt,49203,69522,118725, ms,ms.
HM,Job1017v1,13.txt,39062,67031,106093, ms,ms.
HM,Job1017v1,14.txt,81841,106795,188636, ms,ms.
HM,Job1017v1,15.txt,38475,60570,99045, ms,ms.
HM,Job1017v1,16.txt,39147,63876,103023, ms,ms.
HM,Job1017v1,17.txt,-1,-1,-1,ms,ms
HM,Job1017v1,18.txt,43323,64020,107343, ms,ms.
HM,Job1017v1,19.txt,-1,-1,-1,ms,ms
HM,Job9v3,0.txt,6073,6085,12158, ms,ms.
HM,Job9v3,1.txt,-1,-1,-1,ms,ms
HM,Job9v3,2.txt,5249,5253,10502, ms,ms.
HM,Job9v3,3.txt,1892,1902,3794, ms,ms.
HM,Job9v3,4.txt,16960,16987,33947, ms,ms.
HM,Job9v3,5.txt,-1,-1,-1,ms,ms
HM,Job9v3,6.txt,4874,4877,9751, ms,ms.
HM,Job9v3,7.txt,1204,1217,2421, ms,ms.
HM,Job9v3,8.txt,797,805,1602, ms,ms.
HM,Job9v3,9.txt,3056,3102,6158, ms,ms.
HM,Job9v3,10.txt,3228,3235,6463, ms,ms.
HM,Job9v3,11.txt,-1,-1,-1,ms,ms
HM,Job9v3,12.txt,-1,-1,-1,ms,ms
HM,Job9v3,13.txt,3854,3860,7714, ms,ms.
HM,Job9v3,14.txt,5895,5910,11805, ms,ms.
HM,Job9v3,15.txt,15355,15367,30722, ms,ms.
HM,Job9v3,16.txt,2497,2504,5001, ms,ms.
HM,Job9v3,17.txt,4696,4698,9394, ms,ms.
HM,Job9v3,18.txt,5106,5128,10234, ms,ms.
HM,Job9v3,19.txt,1915,1920,3835, ms,ms.
HM,Job19v4,0.txt,50973,51773,102746, ms,ms.
HM,Job19v4,1.txt,-1,-1,-1,ms,ms
HM,Job19v4,2.txt,-1,-1,-1,ms,ms
HM,Job19v4,3.txt,-1,-1,-1,ms,ms
HM,Job19v4,4.txt,12000,12108,24108, ms,ms.
HM,Job19v4,5.txt,12215,12242,24457, ms,ms.
HM,Job19v4,6.txt,-1,-1,-1,ms,ms
HM,Job19v4,7.txt,-1,-1,-1,ms,ms
HM,Job19v4,8.txt,-1,-1,-1,ms,ms
HM,Job19v4,9.txt,-1,-1,-1,ms,ms
HM,Job19v4,10.txt,84714,95720,180434, ms,ms.
HM,Job19v4,11.txt,100665,109703,210368, ms,ms.
HM,Job19v4,12.txt,49731,49962,99693, ms,ms.
HM,Job19v4,13.txt,88433,96586,185019, ms,ms.
HM,Job19v4,14.txt,88241,100834,189075, ms,ms.
HM,Job19v4,15.txt,-1,-1,-1,ms,ms
HM,Job19v4,16.txt,122078,140609,262687, ms,ms.
HM,Job19v4,17.txt,-1,-1,-1,ms,ms
HM,Job19v4,18.txt,-1,-1,-1,ms,ms
HM,Job19v4,19.txt,-1,-1,-1,ms,ms
HM,Job1255v4,0.txt,-1,-1,-1,ms,ms
HM,Job1255v4,1.txt,7903,7978,15881, ms,ms.
HM,Job1255v4,2.txt,10735,10752,21487, ms,ms.
HM,Job1255v4,3.txt,1690,1739,3429, ms,ms.
HM,Job1255v4,4.txt,-1,-1,-1,ms,ms
HM,Job1255v4,5.txt,12461,12511,24972, ms,ms.
HM,Job1255v4,6.txt,87327,87370,174697, ms,ms.
HM,Job1255v4,7.txt,-1,-1,-1,ms,ms
HM,Job1255v4,8.txt,14134,14208,28342, ms,ms.
HM,Job1255v4,9.txt,-1,-1,-1,ms,ms
HM,Job1255v4,10.txt,-1,-1,-1,ms,ms
HM,Job1255v4,11.txt,-1,-1,-1,ms,ms
HM,Job1255v4,12.txt,-1,-1,-1,ms,ms
HM,Job1255v4,13.txt,-1,-1,-1,ms,ms
HM,Job1255v4,14.txt,-1,-1,-1,ms,ms
HM,Job1255v4,15.txt,-1,-1,-1,ms,ms
HM,Job1255v4,16.txt,-1,-1,-1,ms,ms
HM,Job1255v4,17.txt,87720,90610,178330, ms,ms.
HM,Job1255v4,18.txt,9781,9801,19582, ms,ms.
HM,Job1255v4,19.txt,-1,-1,-1,ms,ms
HM,Job1014v2,0.txt,20579,20583,41162, ms,ms.
HM,Job1014v2,1.txt,1921,2066,3987, ms,ms.
HM,Job1014v2,2.txt,-1,-1,-1,ms,ms
HM,Job1014v2,3.txt,16359,16367,32726, ms,ms.
HM,Job1014v2,4.txt,13582,13726,27308, ms,ms.
HM,Job1014v2,5.txt,20654,20901,41555, ms,ms.
HM,Job1014v2,6.txt,14110,14217,28327, ms,ms.
HM,Job1014v2,7.txt,18767,18772,37539, ms,ms.
HM,Job1014v2,8.txt,27481,27641,55122, ms,ms.
HM,Job1014v2,9.txt,24194,24287,48481, ms,ms.
HM,Job1014v2,10.txt,25036,25049,50085, ms,ms.
HM,Job1014v2,11.txt,17510,17855,35365, ms,ms.
HM,Job1014v2,12.txt,42536,42607,85143, ms,ms.
HM,Job1014v2,13.txt,20243,20432,40675, ms,ms.
HM,Job1014v2,14.txt,24901,25161,50062, ms,ms.
HM,Job1014v2,15.txt,26421,26996,53417, ms,ms.
HM,Job1014v2,16.txt,22850,22854,45704, ms,ms.
HM,Job1014v2,17.txt,13652,13695,27347, ms,ms.
HM,Job1014v2,18.txt,28177,28187,56364, ms,ms.
HM,Job1014v2,19.txt,-1,-1,-1,ms,ms
HM,Job68v3,0.txt,2536,2536,5072, ms,ms.
HM,Job68v3,1.txt,476,476,952, ms,ms.
HM,Job68v3,2.txt,650,664,1314, ms,ms.
HM,Job68v3,3.txt,3126,3125,6251, ms,ms.
HM,Job68v3,4.txt,1796,1797,3593, ms,ms.
HM,Job68v3,5.txt,-1,-1,-1,ms,ms
HM,Job68v3,6.txt,236,243,479, ms,ms.
HM,Job68v3,7.txt,-1,-1,-1,ms,ms
HM,Job68v3,8.txt,238,241,479, ms,ms.
HM,Job68v3,9.txt,-1,-1,-1,ms,ms
HM,Job68v3,10.txt,3248,3248,6496, ms,ms.
HM,Job68v3,11.txt,-1,-1,-1,ms,ms
HM,Job68v3,12.txt,652,655,1307, ms,ms.
HM,Job68v3,13.txt,1198,1198,2396, ms,ms.
HM,Job68v3,14.txt,-1,-1,-1,ms,ms
HM,Job68v3,15.txt,225,225,450, ms,ms.
HM,Job68v3,16.txt,92,93,185, ms,ms.
HM,Job68v3,17.txt,2182,2183,4365, ms,ms.
HM,Job68v3,18.txt,1349,1354,2703, ms,ms.
HM,Job68v3,19.txt,-1,-1,-1,ms,ms
HM,Job1234v3,0.txt,288860,290685,579545, ms,ms.
HM,Job1234v3,1.txt,-1,-1,-1,ms,ms
HM,Job1234v3,2.txt,-1,-1,-1,ms,ms
HM,Job1234v3,3.txt,92450,92643,185093, ms,ms.
HM,Job1234v3,4.txt,-1,-1,-1,ms,ms
HM,Job1234v3,5.txt,-1,-1,-1,ms,ms
HM,Job1234v3,6.txt,-1,-1,-1,ms,ms
HM,Job1234v3,7.txt,-1,-1,-1,ms,ms
HM,Job1234v3,8.txt,44939,45106,90045, ms,ms.
HM,Job1234v3,9.txt,-1,-1,-1,ms,ms
HM,Job1234v3,10.txt,-1,-1,-1,ms,ms
HM,Job1234v3,11.txt,-1,-1,-1,ms,ms
HM,Job1234v3,12.txt,-1,-1,-1,ms,ms
HM,Job1234v3,13.txt,277157,277387,554544, ms,ms.
HM,Job1234v3,14.txt,36337,36408,72745, ms,ms.
HM,Job1234v3,15.txt,-1,-1,-1,ms,ms
HM,Job1234v3,16.txt,298861,299753,598614, ms,ms.
HM,Job1234v3,17.txt,-1,-1,-1,ms,ms
HM,Job1234v3,18.txt,-1,-1,-1,ms,ms
HM,Job1234v3,19.txt,-1,-1,-1,ms,ms
HM,Job1073v2,0.txt,114687,120133,234820, ms,ms.
HM,Job1073v2,1.txt,22502,22886,45388, ms,ms.
HM,Job1073v2,2.txt,-1,-1,-1,ms,ms
HM,Job1073v2,3.txt,-1,-1,-1,ms,ms
HM,Job1073v2,4.txt,-1,-1,-1,ms,ms
HM,Job1073v2,5.txt,36955,37683,74638, ms,ms.
HM,Job1073v2,6.txt,21623,22074,43697, ms,ms.
HM,Job1073v2,7.txt,83256,85521,168777, ms,ms.
HM,Job1073v2,8.txt,-1,-1,-1,ms,ms
HM,Job1073v2,9.txt,97753,102956,200709, ms,ms.
HM,Job1073v2,10.txt,-1,-1,-1,ms,ms
HM,Job1073v2,11.txt,56602,57220,113822, ms,ms.
HM,Job1073v2,12.txt,82887,83459,166346, ms,ms.
HM,Job1073v2,13.txt,144701,150136,294837, ms,ms.
HM,Job1073v2,14.txt,-1,-1,-1,ms,ms
HM,Job1073v2,15.txt,74809,79926,154735, ms,ms.
HM,Job1073v2,16.txt,13672,14684,28356, ms,ms.
HM,Job1073v2,17.txt,-1,-1,-1,ms,ms
HM,Job1073v2,18.txt,36833,42335,79168, ms,ms.
HM,Job1073v2,19.txt,49288,55209,104497, ms,ms.
HM,Job1157v2,0.txt,-2,-2,-2,ms,ms
HM,Job1157v2,1.txt,-2,-2,-2,ms,ms
HM,Job1157v2,2.txt,-2,-2,-2,ms,ms
HM,Job1157v2,3.txt,-2,-2,-2,ms,ms
HM,Job1157v2,4.txt,-2,-2,-2,ms,ms
HM,Job1157v2,5.txt,-2,-2,-2,ms,ms
HM,Job1157v2,6.txt,-2,-2,-2,ms,ms
HM,Job1157v2,7.txt,-2,-2,-2,ms,ms
HM,Job1157v2,8.txt,-2,-2,-2,ms,ms
HM,Job1157v2,9.txt,-2,-2,-2,ms,ms
HM,Job1157v2,10.txt,-2,-2,-2,ms,ms
HM,Job1157v2,11.txt,-2,-2,-2,ms,ms
HM,Job1157v2,12.txt,-2,-2,-2,ms,ms
HM,Job1157v2,13.txt,-2,-2,-2,ms,ms
HM,Job1157v2,14.txt,-2,-2,-2,ms,ms
HM,Job1157v2,15.txt,-2,-2,-2,ms,ms
HM,Job1157v2,16.txt,-2,-2,-2,ms,ms
HM,Job1157v2,17.txt,-2,-2,-2,ms,ms
HM,Job1157v2,18.txt,-2,-2,-2,ms,ms
HM,Job1157v2,19.txt,-2,-2,-2,ms,ms
HM,Job1126v2,0.txt,20029,20533,40562, ms,ms.
HM,Job1126v2,1.txt,16934,16939,33873, ms,ms.
HM,Job1126v2,2.txt,-1,-1,-1,ms,ms
HM,Job1126v2,3.txt,4016,4017,8033, ms,ms.
HM,Job1126v2,4.txt,-1,-1,-1,ms,ms
HM,Job1126v2,5.txt,-1,-1,-1,ms,ms
HM,Job1126v2,6.txt,-1,-1,-1,ms,ms
HM,Job1126v2,7.txt,-1,-1,-1,ms,ms
HM,Job1126v2,8.txt,-1,-1,-1,ms,ms
HM,Job1126v2,9.txt,12895,12901,25796, ms,ms.
HM,Job1126v2,10.txt,26703,26706,53409, ms,ms.
HM,Job1126v2,11.txt,28677,30587,59264, ms,ms.
HM,Job1126v2,12.txt,19421,19480,38901, ms,ms.
HM,Job1126v2,13.txt,-1,-1,-1,ms,ms
HM,Job1126v2,14.txt,23112,23797,46909, ms,ms.
HM,Job1126v2,15.txt,64447,64459,128906, ms,ms.
HM,Job1126v2,16.txt,-1,-1,-1,ms,ms
HM,Job1126v2,17.txt,11260,11473,22733, ms,ms.
HM,Job1126v2,18.txt,-1,-1,-1,ms,ms
HM,Job1126v2,19.txt,38239,38246,76485, ms,ms.
HM,Job91v2,0.txt,1958,1958,3916, ms,ms.
HM,Job91v2,1.txt,-1,-1,-1,ms,ms
HM,Job91v2,2.txt,7347,7349,14696, ms,ms.
HM,Job91v2,3.txt,1456,1455,2911, ms,ms.
HM,Job91v2,4.txt,1873,1873,3746, ms,ms.
HM,Job91v2,5.txt,1962,1962,3924, ms,ms.
HM,Job91v2,6.txt,-1,-1,-1,ms,ms
HM,Job91v2,7.txt,1962,1962,3924, ms,ms.
HM,Job91v2,8.txt,1878,1883,3761, ms,ms.
HM,Job91v2,9.txt,-1,-1,-1,ms,ms
HM,Job91v2,10.txt,-1,-1,-1,ms,ms
HM,Job91v2,11.txt,1879,1879,3758, ms,ms.
HM,Job91v2,12.txt,-1,-1,-1,ms,ms
HM,Job91v2,13.txt,1465,1465,2930, ms,ms.
HM,Job91v2,14.txt,179,179,358, ms,ms.
HM,Job91v2,15.txt,-1,-1,-1,ms,ms
HM,Job91v2,16.txt,1577,1576,3153, ms,ms.
HM,Job91v2,17.txt,-1,-1,-1,ms,ms
HM,Job91v2,18.txt,35570,35573,71143, ms,ms.
HM,Job91v2,19.txt,1932,1932,3864, ms,ms.
HM,Job9v1,0.txt,3168,3178,6346, ms,ms.
HM,Job9v1,1.txt,-1,-1,-1,ms,ms
HM,Job9v1,2.txt,-1,-1,-1,ms,ms
HM,Job9v1,3.txt,71567,71587,143154, ms,ms.
HM,Job9v1,4.txt,-1,-1,-1,ms,ms
HM,Job9v1,5.txt,16394,16458,32852, ms,ms.
HM,Job9v1,6.txt,-1,-1,-1,ms,ms
HM,Job9v1,7.txt,9310,9311,18621, ms,ms.
HM,Job9v1,8.txt,79062,79087,158149, ms,ms.
HM,Job9v1,9.txt,20628,20716,41344, ms,ms.
HM,Job9v1,10.txt,80934,80953,161887, ms,ms.
HM,Job9v1,11.txt,-1,-1,-1,ms,ms
HM,Job9v1,12.txt,-1,-1,-1,ms,ms
HM,Job9v1,13.txt,8862,9006,17868, ms,ms.
HM,Job9v1,14.txt,12026,12063,24089, ms,ms.
HM,Job9v1,15.txt,9284,9411,18695, ms,ms.
HM,Job9v1,16.txt,12198,12230,24428, ms,ms.
HM,Job9v1,17.txt,8868,8869,17737, ms,ms.
HM,Job9v1,18.txt,22752,22852,45604, ms,ms.
HM,Job9v1,19.txt,-1,-1,-1,ms,ms
HM,Job1000v1,0.txt,437,437,874, ms,ms.
HM,Job1000v1,1.txt,-1,-1,-1,ms,ms
HM,Job1000v1,2.txt,4644,4763,9407, ms,ms.
HM,Job1000v1,3.txt,-1,-1,-1,ms,ms
HM,Job1000v1,4.txt,972,971,1943, ms,ms.
HM,Job1000v1,5.txt,8683,8683,17366, ms,ms.
HM,Job1000v1,6.txt,-1,-1,-1,ms,ms
HM,Job1000v1,7.txt,48446,48483,96929, ms,ms.
HM,Job1000v1,8.txt,-1,-1,-1,ms,ms
HM,Job1000v1,9.txt,4574,4576,9150, ms,ms.
HM,Job1000v1,10.txt,4615,4615,9230, ms,ms.
HM,Job1000v1,11.txt,437,437,874, ms,ms.
HM,Job1000v1,12.txt,62194,62205,124399, ms,ms.
HM,Job1000v1,13.txt,57879,57885,115764, ms,ms.
HM,Job1000v1,14.txt,42429,42821,85250, ms,ms.
HM,Job1000v1,15.txt,479,479,958, ms,ms.
HM,Job1000v1,16.txt,44349,44353,88702, ms,ms.
HM,Job1000v1,17.txt,46561,47529,94090, ms,ms.
HM,Job1000v1,18.txt,53985,54189,108174, ms,ms.
HM,Job1000v1,19.txt,17252,17253,34505, ms,ms.
HM,Job59v4,0.txt,18259,18262,36521, ms,ms.
HM,Job59v4,1.txt,897,897,1794, ms,ms.
HM,Job59v4,2.txt,752,752,1504, ms,ms.
HM,Job59v4,3.txt,2074,2073,4147, ms,ms.
HM,Job59v4,4.txt,1076,1076,2152, ms,ms.
HM,Job59v4,5.txt,135,135,270, ms,ms.
HM,Job59v4,6.txt,1914,1914,3828, ms,ms.
HM,Job59v4,7.txt,1969,1969,3938, ms,ms.
HM,Job59v4,8.txt,30192,30196,60388, ms,ms.
HM,Job59v4,9.txt,2461,2460,4921, ms,ms.
HM,Job59v4,10.txt,618,617,1235, ms,ms.
HM,Job59v4,11.txt,6585,6587,13172, ms,ms.
HM,Job59v4,12.txt,-1,-1,-1,ms,ms
HM,Job59v4,13.txt,1007,1006,2013, ms,ms.
HM,Job59v4,14.txt,-1,-1,-1,ms,ms
HM,Job59v4,15.txt,1422,1427,2849, ms,ms.
HM,Job59v4,16.txt,18674,18679,37353, ms,ms.
HM,Job59v4,17.txt,664,671,1335, ms,ms.
HM,Job59v4,18.txt,1146,1149,2295, ms,ms.
HM,Job59v4,19.txt,-1,-1,-1,ms,ms
HM,Job1171v1,0.txt,56960,64629,121589, ms,ms.
HM,Job1171v1,1.txt,-1,-1,-1,ms,ms
HM,Job1171v1,2.txt,21317,24914,46231, ms,ms.
HM,Job1171v1,3.txt,-1,-1,-1,ms,ms
HM,Job1171v1,4.txt,-1,-1,-1,ms,ms
HM,Job1171v1,5.txt,-1,-1,-1,ms,ms
HM,Job1171v1,6.txt,-1,-1,-1,ms,ms
HM,Job1171v1,7.txt,50117,58909,109026, ms,ms.
HM,Job1171v1,8.txt,-1,-1,-1,ms,ms
HM,Job1171v1,9.txt,-1,-1,-1,ms,ms
HM,Job1171v1,10.txt,-1,-1,-1,ms,ms
HM,Job1171v1,11.txt,60966,62071,123037, ms,ms.
HM,Job1171v1,12.txt,35485,38014,73499, ms,ms.
HM,Job1171v1,13.txt,-1,-1,-1,ms,ms
HM,Job1171v1,14.txt,18610,18628,37238, ms,ms.
HM,Job1171v1,15.txt,-1,-1,-1,ms,ms
HM,Job1171v1,16.txt,-1,-1,-1,ms,ms
HM,Job1171v1,17.txt,84388,90221,174609, ms,ms.
HM,Job1171v1,18.txt,-1,-1,-1,ms,ms
HM,Job1171v1,19.txt,-1,-1,-1,ms,ms
HM,Job6v3,0.txt,-1,-1,-1,ms,ms
HM,Job6v3,1.txt,34070,35190,69260, ms,ms.
HM,Job6v3,2.txt,-1,-1,-1,ms,ms
HM,Job6v3,3.txt,-1,-1,-1,ms,ms
HM,Job6v3,4.txt,-1,-1,-1,ms,ms
HM,Job6v3,5.txt,63499,64893,128392, ms,ms.
